date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,t-1,t-2,t-3,t-7,t-14,rolling_mean_3,rolling_std_3,rolling_max_3,rolling_min_3,rolling_mean_7,rolling_std_7,rolling_max_7,rolling_min_7,rolling_mean_14,rolling_std_14,rolling_max_14,rolling_min_14,rolling_mean_30,rolling_std_30,rolling_max_30,rolling_min_30,diff_1,diff_7,month_sin,month_cos,weekday_sin,weekday_cos,day_of_year_sin,day_of_year_cos,is_weekend,is_dry_season,target_reg_tomorrow,target_class_tomorrow
2022-12-15,0.9458333333333332,0.6583333333333333,60.625,0.0,0.5166666666666667,30.625,0.0345833333333333,0.0,2.15,13.541666666666666,41.75,85.20833333333333,84.16666666666667,77.375,106.625,70.375,24.795447890915597,85.20833333333333,41.75,84.68452380952381,22.42445983317154,114.45833333333331,41.75,87.22619047619048,18.13224298461824,114.45833333333331,41.75,83.48472222222223,18.604671410477184,114.45833333333331,41.75,-28.208333333333336,-63.833333333333336,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,-0.27195815753410524,0.9623090774541487,0,1,75.25,1
2022-12-16,61.04166666666666,41.62916666666667,964.2916666666666,56.2625,10.5625,80.83333333333333,0.3183333333333333,0.0,2.029166666666667,75.25,13.541666666666666,41.75,85.20833333333333,98.375,106.54166666666669,46.833333333333336,36.10274208576284,85.20833333333333,13.541666666666666,75.56547619047618,35.220534187305454,114.45833333333331,13.541666666666666,80.57738095238095,25.881860217910138,114.45833333333331,13.541666666666666,80.60555555555555,22.292115779484153,114.45833333333331,13.541666666666666,61.708333333333336,-23.125,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-0.2553532951161881,0.9668478136052773,0,1,118.41666666666669,2
2022-12-17,47.15833333333333,32.5375,877.0416666666666,44.74166666666667,2.1791666666666667,45.833333333333336,0.2275,0.0,1.5,118.41666666666669,75.25,13.541666666666666,41.75,114.45833333333331,81.41666666666667,43.51388888888889,30.89195815586484,75.25,13.541666666666666,72.26190476190476,33.7795456604504,114.45833333333331,13.541666666666666,78.3422619047619,24.795494633211437,114.45833333333331,13.541666666666666,79.96666666666667,22.15688899383345,114.45833333333331,13.541666666666666,43.166666666666686,3.9583333333333712,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.23867276600594997,0.9711000518829505,1,1,68.375,1
2022-12-18,14.9,10.245833333333334,544.7916666666666,27.4875,1.9166666666666667,52.5,0.1687499999999999,0.0,1.4083333333333332,68.375,118.41666666666669,75.25,13.541666666666666,91.45833333333331,67.58333333333333,69.06944444444446,52.7099692324088,118.41666666666669,13.541666666666666,72.82738095238095,34.62617350407623,118.41666666666669,13.541666666666666,80.98511904761905,27.020413140194393,118.41666666666669,13.541666666666666,80.83055555555555,23.145591001797257,118.41666666666669,13.541666666666666,-50.041666666666686,-23.083333333333314,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,-0.22192151300416674,0.9750645322571945,1,1,41.54166666666666,0
2022-12-19,26.441666666666663,18.23333333333333,451.2916666666667,29.683333333333334,12.5625,46.125,0.1729166666666667,0.0,1.8041666666666665,41.54166666666666,68.375,118.41666666666669,75.25,84.16666666666667,88.41666666666667,87.34722222222223,27.125618699207866,118.41666666666669,68.375,69.52976190476191,33.641300557121774,118.41666666666669,13.541666666666666,81.04166666666667,26.991021180366175,118.41666666666669,13.541666666666666,79.45833333333333,22.598562854824387,118.41666666666669,13.541666666666666,-26.833333333333343,-42.625000000000014,-2.4492935982947064e-16,1.0,0.0,1.0,-0.20510449986861926,0.9787400799669153,0,1,85.54166666666667,1
2022-12-20,59.90833333333333,41.208333333333336,614.75,39.766666666666666,29.9625,68.16666666666667,0.2625,0.0,1.7520833333333332,85.54166666666667,41.54166666666666,68.375,118.41666666666669,85.20833333333333,93.125,76.11111111111113,39.01700869611347,118.41666666666669,41.54166666666666,63.4404761904762,34.39951867280461,118.41666666666669,13.541666666666666,77.69345238095238,28.84922308915764,118.41666666666669,13.541666666666666,77.60694444444445,23.366908528776538,118.41666666666669,13.541666666666666,44.000000000000014,0.3333333333333428,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.1882267098432439,0.9821256058680006,0,1,143.33333333333334,2
2022-12-21,74.37083333333334,50.8375,653.0,38.60416666666666,26.9125,79.0,0.4108333333333333,0.0,1.5625,143.33333333333334,85.54166666666667,41.54166666666666,68.375,41.75,84.66666666666667,65.15277777777777,22.176271937299077,85.54166666666667,41.54166666666666,63.48809523809524,34.4348865067123,118.41666666666669,13.541666666666666,77.15178571428571,28.60737386609706,118.41666666666669,13.541666666666666,77.91805555555555,23.409738624514198,118.41666666666669,13.541666666666666,57.79166666666667,101.58333333333334,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,-0.1712931441814778,0.9852201067560606,0,1,113.91666666666669,2
2022-12-22,57.00833333333333,38.25833333333333,593.7083333333334,34.21666666666667,21.3,73.79166666666667,0.345,0.0,1.4020833333333331,113.91666666666669,143.33333333333334,85.54166666666667,41.54166666666666,13.541666666666666,77.375,90.1388888888889,51.05131428097435,143.33333333333334,41.54166666666666,78.0,43.86174881669972,143.33333333333334,13.541666666666666,81.3422619047619,33.64594666795008,143.33333333333334,13.541666666666666,80.4263888888889,26.186430240710493,143.33333333333334,13.541666666666666,-29.416666666666657,100.37500000000001,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,-0.154308820664281,0.9880226656636976,0,1,105.25,2
2022-12-23,52.9625,35.300000000000004,666.25,39.425,13.5,66.58333333333333,0.2883333333333333,0.0,1.75,105.25,113.91666666666669,143.33333333333334,85.54166666666667,75.25,98.375,114.26388888888891,28.897397918869455,143.33333333333334,85.54166666666667,92.33928571428574,34.73457082004775,143.33333333333334,41.54166666666666,83.95238095238095,34.71490594470474,143.33333333333334,13.541666666666666,80.67361111111111,26.474500860288288,143.33333333333334,13.541666666666666,-8.666666666666686,30.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-0.13727877211326517,0.9905324521322227,0,1,99.83333333333331,1
2022-12-24,65.50416666666666,43.60416666666666,1014.0,67.88333333333334,10.7375,53.583333333333336,0.2933333333333333,0.0,1.5125,99.83333333333331,105.25,113.91666666666669,143.33333333333334,118.41666666666669,114.45833333333331,120.83333333333333,19.96159507098009,143.33333333333334,105.25,96.625,34.119920596060666,143.33333333333334,41.54166666666666,84.44345238095238,34.982216968690935,143.33333333333334,13.541666666666666,81.78888888888888,26.79029114944977,143.33333333333334,13.541666666666666,-5.416666666666686,-18.58333333333337,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.12020804489935275,0.9927487224577402,1,1,122.29166666666669,2
2022-12-25,61.18333333333334,40.141666666666666,1193.5833333333333,60.85416666666666,12.616666666666667,42.91666666666666,0.2916666666666667,0.0,1.6416666666666666,122.29166666666669,99.83333333333331,105.25,113.91666666666669,68.375,91.45833333333331,106.33333333333333,7.103891734660484,113.91666666666669,99.83333333333331,93.9702380952381,32.840767931943844,143.33333333333334,41.54166666666666,83.39880952380953,34.227181065454765,143.33333333333334,13.541666666666666,83.39861111111112,26.357517183622026,143.33333333333334,13.541666666666666,22.45833333333337,53.916666666666686,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,-0.10310169744743544,0.9946708199115211,1,1,127.5,2
2022-12-26,67.85833333333333,45.40416666666667,1161.7916666666667,62.56666666666666,7.916666666666667,51.958333333333336,0.3008333333333333,0.0,1.4854166666666666,127.5,122.29166666666669,99.83333333333331,105.25,41.54166666666666,84.16666666666667,109.125,11.719893462731545,122.29166666666669,99.83333333333331,101.67261904761905,32.15275163700134,143.33333333333334,41.54166666666666,85.60119047619048,35.7440588657786,143.33333333333334,13.541666666666666,85.81666666666666,26.491295649906007,143.33333333333334,13.541666666666666,5.208333333333314,85.95833333333334,-2.4492935982947064e-16,1.0,0.0,1.0,-0.0859647987374467,0.9962981749346077,0,1,115.75,2
2022-12-27,67.67083333333333,45.42916666666667,800.5,71.22083333333333,12.241666666666667,56.91666666666666,0.3675,0.0,1.24375,115.75,127.5,122.29166666666669,99.83333333333331,85.54166666666667,85.20833333333333,116.54166666666667,14.70231227090183,127.5,99.83333333333331,113.95238095238096,19.142321926992548,143.33333333333334,85.54166666666667,88.69642857142857,37.445977571212346,143.33333333333334,13.541666666666666,88.02638888888889,27.12507279536585,143.33333333333334,13.541666666666666,-11.75,30.20833333333333,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.06880242680232064,0.9976303053065857,0,1,136.625,2
2022-12-28,76.91666666666667,51.54583333333333,928.4166666666666,74.5,13.129166666666668,63.16666666666666,0.3845833333333333,0.0,1.5416666666666667,136.625,115.75,127.5,122.29166666666669,143.33333333333334,41.75,121.84722222222224,5.887594852581724,127.5,115.75,118.26785714285714,14.515912747175236,143.33333333333334,99.83333333333331,90.87797619047619,38.1108876931524,143.33333333333334,13.541666666666666,89.01388888888889,27.58875726556914,143.33333333333334,13.541666666666666,20.875,-6.708333333333343,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,-0.05161966722325418,0.9986668162884759,0,1,124.83333333333331,2
2022-12-29,61.24166666666667,41.06666666666667,714.6666666666666,55.09166666666667,15.9875,71.0,0.3166666666666666,0.0,1.5020833333333332,124.83333333333331,136.625,115.75,127.5,113.91666666666669,13.541666666666666,126.625,10.464971332975473,136.625,115.75,117.30952380952382,12.692176823273222,136.625,99.83333333333331,97.65476190476191,37.12556810038816,143.33333333333334,13.541666666666666,91.16388888888888,28.717383075010247,143.33333333333334,13.541666666666666,-11.791666666666686,10.916666666666629,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,-0.034421611622745804,0.9994074007397048,0,1,107.58333333333331,2
2022-12-30,60.56666666666666,41.145833333333336,533.2916666666666,41.7875,20.379166666666663,74.66666666666667,0.3908333333333333,0.0,1.18125,107.58333333333331,124.83333333333331,136.625,115.75,105.25,75.25,125.73611111111113,10.466740755222494,136.625,115.75,118.8690476190476,12.87516694811394,136.625,99.83333333333331,105.60416666666667,28.685242704890324,143.33333333333334,41.54166666666666,93.275,28.78932759099739,143.33333333333334,13.541666666666666,-17.25,2.3333333333333144,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-0.01721335615583528,0.9998518392091162,0,1,127.91666666666669,2
2022-12-31,72.375,48.74583333333334,746.7916666666666,53.3875,28.4125,59.875,0.3075,0.0,1.2625,127.91666666666669,107.58333333333331,124.83333333333331,136.625,99.83333333333331,118.41666666666669,123.01388888888887,14.606073540115364,136.625,107.58333333333331,119.20238095238095,12.488198794341438,136.625,99.83333333333331,107.91369047619048,27.322613909462348,143.33333333333334,41.54166666666666,94.025,28.861551868276454,143.33333333333334,13.541666666666666,20.33333333333337,28.08333333333337,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,6.432490598706546e-16,1.0,1,1,120.41666666666669,2
2023-01-01,42.375,29.004166666666663,710.3333333333334,42.7625,17.008333333333333,51.333333333333336,0.2275,0.0,1.4104166666666669,120.41666666666669,127.91666666666669,107.58333333333331,124.83333333333331,122.29166666666669,68.375,120.11111111111113,10.95835973803321,127.91666666666669,107.58333333333331,123.21428571428571,9.343819399947932,136.625,107.58333333333331,108.5922619047619,27.718624841069904,143.33333333333334,41.54166666666666,94.73472222222223,29.438105736691423,143.33333333333334,13.541666666666666,-7.5,-1.875,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.017213356155834685,0.9998518392091162,1,1,86.20833333333333,1
2023-01-02,51.375,35.541666666666664,1090.375,53.80416666666667,9.958333333333334,57.958333333333336,0.3358333333333334,0.0,1.6041666666666667,86.20833333333333,120.41666666666669,127.91666666666669,107.58333333333331,127.5,41.54166666666666,118.63888888888891,10.282581459997331,127.91666666666669,107.58333333333331,122.94642857142857,9.401373837182645,136.625,107.58333333333331,112.30952380952381,25.29384845849425,143.33333333333334,41.54166666666666,95.19722222222222,29.737472678254147,143.33333333333334,13.541666666666666,-34.20833333333336,-41.29166666666667,0.49999999999999994,0.8660254037844387,0.0,1.0,0.03442161162274574,0.9994074007397048,0,1,93.33333333333331,1
2023-01-03,40.1,27.816666666666663,662.625,39.09166666666667,5.9375,54.125,0.20875,0.0,1.4708333333333334,93.33333333333331,86.20833333333333,120.41666666666669,127.91666666666669,115.75,85.54166666666667,111.51388888888891,22.23377737770803,127.91666666666669,86.20833333333333,117.04761904761905,16.409834107122684,136.625,86.20833333333333,115.50000000000001,17.204200316986853,143.33333333333334,85.54166666666667,95.35694444444445,29.67370380854259,143.33333333333334,13.541666666666666,7.124999999999986,-22.416666666666686,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.051619667223253764,0.998666816288476,0,1,81.45833333333333,1
2023-01-04,28.1125,19.45833333333333,495.75,28.416666666666668,13.166666666666666,46.79166666666666,0.13875,0.0,1.3791666666666669,81.45833333333333,93.33333333333331,86.20833333333333,120.41666666666669,136.625,143.33333333333334,99.98611111111113,18.04846548827578,120.41666666666669,86.20833333333333,113.84523809523809,18.728733530489745,136.625,86.20833333333333,116.05654761904762,16.26066881153462,143.33333333333334,86.20833333333333,96.21527777777777,29.21144773132662,143.33333333333334,13.541666666666666,-11.874999999999986,-55.16666666666667,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.06880242680231986,0.9976303053065857,0,1,46.208333333333336,0
2023-01-05,16.404166666666665,11.283333333333331,352.625,21.07916666666667,11.220833333333331,51.29166666666666,0.06375,0.0,0.5958333333333333,46.208333333333336,81.45833333333333,93.33333333333331,86.20833333333333,124.83333333333331,113.91666666666669,87.0,5.976952261256039,93.33333333333331,81.45833333333333,105.96428571428571,19.14776284817503,127.91666666666669,81.45833333333333,111.63690476190477,16.67995006368383,136.625,81.45833333333333,95.98333333333333,29.302987258307606,143.33333333333334,13.541666666666666,-35.24999999999999,-78.62499999999997,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.08596479873744647,0.9962981749346078,0,1,49.708333333333336,0
2023-01-06,17.416666666666668,12.0,360.7916666666667,17.491666666666667,9.720833333333331,56.708333333333336,0.1079166666666666,0.0,1.2104166666666667,49.708333333333336,46.208333333333336,81.45833333333333,93.33333333333331,107.58333333333331,105.25,73.66666666666667,24.50967071042232,93.33333333333331,46.208333333333336,94.73214285714286,27.481589556469753,127.91666666666669,46.208333333333336,106.80059523809523,24.123259970969638,136.625,46.208333333333336,94.41944444444445,30.680385122907303,143.33333333333334,13.541666666666666,3.5,-57.87499999999998,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.10310169744743485,0.9946708199115211,0,1,48.333333333333336,0
2023-01-07,17.4375,12.108333333333334,543.7083333333334,21.0125,13.920833333333334,61.208333333333336,0.0841666666666666,0.0,0.7458333333333332,48.333333333333336,49.708333333333336,46.208333333333336,81.45833333333333,127.91666666666669,99.83333333333331,59.12500000000001,19.420242875240636,81.45833333333333,46.208333333333336,86.46428571428571,31.397756508333764,127.91666666666669,46.208333333333336,102.83333333333334,28.557479710855073,136.625,46.208333333333336,93.25416666666666,31.71017758996877,143.33333333333334,13.541666666666666,-1.375,-79.58333333333334,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.1202080448993527,0.9927487224577402,1,1,58.79166666666666,1
2023-01-08,37.9125,26.40416666666667,671.375,35.458333333333336,21.179166666666667,46.04166666666666,0.1833333333333333,0.0,1.2583333333333333,58.79166666666666,48.333333333333336,49.708333333333336,46.208333333333336,120.41666666666669,122.29166666666669,48.08333333333334,1.7633419974587983,49.708333333333336,46.208333333333336,75.09523809523809,28.124122561268802,120.41666666666669,46.208333333333336,99.15476190476191,32.07405971773075,136.625,46.208333333333336,92.28611111111111,32.6412817252819,143.33333333333334,13.541666666666666,10.458333333333321,-61.62500000000003,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.13727877211326478,0.9905324521322229,1,1,113.25,2
2023-01-09,52.1375,36.391666666666666,556.0,26.445833333333336,7.712499999999999,35.666666666666664,0.2304166666666667,0.0,1.2125,113.25,58.79166666666666,48.333333333333336,49.708333333333336,86.20833333333333,127.5,52.27777777777778,5.682932129859929,58.79166666666666,48.333333333333336,66.29166666666666,20.062618985455327,93.33333333333331,46.208333333333336,94.61904761904762,33.02625322398309,136.625,46.208333333333336,90.96666666666667,33.18221383714626,143.33333333333334,13.541666666666666,54.45833333333334,27.04166666666667,0.49999999999999994,0.8660254037844387,0.0,1.0,0.15430882066428117,0.9880226656636976,0,1,60.04166666666666,1
2023-01-10,14.779166666666669,9.941666666666666,282.0833333333333,22.116666666666664,1.7125,38.458333333333336,0.1475,0.0,1.34375,60.04166666666666,113.25,58.79166666666666,48.333333333333336,93.33333333333331,115.75,73.45833333333333,34.85508192661598,113.25,48.333333333333336,70.1547619047619,26.20114185786723,113.25,46.208333333333336,93.60119047619048,32.14269281602278,136.625,46.208333333333336,90.92638888888888,33.15343640147569,143.33333333333334,13.541666666666666,-53.20833333333334,-33.29166666666666,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.1712931441814776,0.9852201067560606,0,1,49.25,0
2023-01-11,21.291666666666668,14.020833333333334,323.7083333333333,25.92083333333333,2.654166666666667,39.66666666666666,0.2091666666666667,0.0,1.7645833333333334,49.25,60.04166666666666,113.25,58.79166666666666,81.45833333333333,136.625,77.3611111111111,31.086972902797406,113.25,58.79166666666666,65.39880952380952,24.24078501345986,113.25,46.208333333333336,89.62202380952381,32.63431918299893,136.625,46.208333333333336,89.87916666666666,33.628827371942045,143.33333333333334,13.541666666666666,-10.791666666666657,-32.20833333333333,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.1882267098432442,0.9821256058680006,0,1,55.0,1
2023-01-12,24.016666666666666,15.904166666666669,340.0,23.695833333333336,5.3,44.708333333333336,0.1975,0.0,1.65625,55.0,49.25,60.04166666666666,113.25,46.208333333333336,124.83333333333331,74.18055555555556,34.26267844549314,113.25,49.25,60.79761904761904,23.735953796835275,113.25,46.208333333333336,83.38095238095238,31.2807278720091,127.91666666666669,46.208333333333336,88.71527777777779,34.42808611331636,143.33333333333334,13.541666666666666,5.75,8.791666666666664,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.2051044998686192,0.9787400799669153,0,1,62.333333333333336,1
2023-01-13,35.016666666666666,23.695833333333336,366.1666666666667,26.1625,15.2625,55.5,0.3520833333333333,0.0,1.5229166666666665,62.333333333333336,55.0,49.25,60.04166666666666,49.708333333333336,107.58333333333331,54.76388888888889,5.399706353470028,60.04166666666666,49.25,62.05357142857143,23.05824592258595,113.25,48.333333333333336,78.39285714285714,29.68959209581077,127.91666666666669,46.208333333333336,87.70833333333333,34.97166511779375,143.33333333333334,13.541666666666666,7.333333333333336,12.625,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.2219215130041655,0.9750645322571948,0,1,96.91666666666669,1
2023-01-14,62.145833333333336,43.125,678.375,44.8625,26.325,69.29166666666667,0.515,0.0,1.475,96.91666666666669,62.333333333333336,55.0,49.25,48.333333333333336,127.91666666666669,55.52777777777778,6.557615024901641,62.333333333333336,49.25,63.857142857142854,22.41650992746282,113.25,48.333333333333336,75.16071428571429,28.71438176925843,127.91666666666669,46.208333333333336,88.39444444444443,34.23302662268823,143.33333333333334,13.541666666666666,34.58333333333335,48.58333333333335,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.2386727660059501,0.9711000518829505,1,1,137.0,2
2023-01-15,77.9375,54.45,839.875,49.520833333333336,27.4875,69.25,0.51,0.0,1.5125,137.0,96.91666666666669,62.333333333333336,55.0,58.79166666666666,120.41666666666669,71.41666666666667,22.385976513086167,96.91666666666669,55.0,70.79761904761905,24.25472973839407,113.25,49.25,72.94642857142857,25.328901795740503,120.41666666666669,46.208333333333336,91.17361111111111,31.196308441236962,143.33333333333334,41.54166666666666,40.083333333333314,78.20833333333334,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.255353295116187,0.9668478136052775,1,1,124.16666666666669,2
2023-01-16,48.26666666666667,33.30833333333333,418.9583333333333,19.191666666666663,13.133333333333333,92.20833333333331,0.3733333333333333,0.0,1.6458333333333333,124.16666666666669,137.0,96.91666666666669,62.333333333333336,113.25,86.20833333333333,98.75,37.36707924244429,137.0,62.333333333333336,81.9702380952381,33.89830852368883,137.0,49.25,74.13095238095238,27.969744113511943,137.0,46.208333333333336,93.23194444444445,32.132524394487355,143.33333333333334,41.54166666666666,-12.833333333333314,10.916666666666686,0.49999999999999994,0.8660254037844387,0.0,1.0,0.2719581575341055,0.9623090774541486,0,1,118.45833333333331,2
2023-01-17,74.81666666666666,51.64166666666667,530.6666666666666,28.854166666666668,22.90416666666667,93.875,0.5654166666666667,0.0,1.4249999999999998,118.45833333333331,124.16666666666669,137.0,96.91666666666669,60.04166666666666,93.33333333333331,119.36111111111113,20.46920677324661,137.0,96.91666666666669,83.52976190476191,35.77630082047087,137.0,49.25,76.84226190476191,30.915241943861567,137.0,46.208333333333336,93.42361111111111,32.304616578978546,143.33333333333334,41.54166666666666,-5.708333333333371,58.41666666666666,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.288482432880609,0.9574851883550393,0,1,127.95833333333331,2
2023-01-18,54.583333333333336,37.42916666666667,570.375,33.31666666666667,15.725,66.75,0.3579166666666666,0.0,1.5875,127.95833333333331,118.45833333333331,124.16666666666669,137.0,49.25,81.45833333333333,126.54166666666667,9.496252915989754,137.0,118.45833333333331,91.875,36.195017369900626,137.0,49.25,78.63690476190474,32.628008214177285,137.0,46.208333333333336,95.09305555555557,32.25958952465901,143.33333333333334,41.54166666666666,9.5,78.70833333333331,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.30492122465628907,0.9523775757303974,0,1,99.41666666666669,1
2023-01-19,49.3875,33.454166666666666,662.2916666666666,39.333333333333336,8.279166666666667,76.45833333333333,0.3241666666666666,0.0,1.8875,99.41666666666669,127.95833333333331,118.45833333333331,124.16666666666669,55.0,46.208333333333336,123.52777777777777,4.782116085924583,127.95833333333331,118.45833333333331,103.11904761904762,32.81410206469425,137.0,55.0,81.95833333333334,35.20252000254975,137.0,46.208333333333336,97.9736111111111,31.152129276264308,143.33333333333334,46.208333333333336,-28.54166666666663,44.416666666666686,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.3212696616923644,0.9469877530760753,0,1,106.54166666666669,2
2023-01-20,56.79583333333333,39.0625,580.9166666666666,30.241666666666664,18.804166666666667,75.0,0.35375,0.0,1.6708333333333334,106.54166666666669,99.41666666666669,127.95833333333331,118.45833333333331,62.333333333333336,49.708333333333336,115.27777777777777,14.534222863960014,127.95833333333331,99.41666666666669,109.46428571428571,25.419881724838227,137.0,62.333333333333336,85.75892857142857,33.89387731567801,137.0,48.333333333333336,98.43611111111112,31.064067041760143,143.33333333333334,46.208333333333336,7.125,44.20833333333335,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.3375228995941133,0.9413173175128471,0,1,114.66666666666669,2
2023-01-21,56.35,38.77916666666667,700.6666666666666,41.8,15.516666666666666,75.95833333333333,0.3925,0.0,1.820833333333333,114.66666666666669,106.54166666666669,99.41666666666669,127.95833333333331,96.91666666666669,48.333333333333336,111.30555555555556,14.855223392363905,127.95833333333331,99.41666666666669,115.77976190476191,15.193423328330773,137.0,96.91666666666669,89.81845238095238,32.62360456107491,137.0,48.333333333333336,97.20972222222221,29.93621388452626,137.0,46.208333333333336,8.125,17.75,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.3536761221763716,0.9353679493131483,1,1,108.20833333333331,2
2023-01-22,54.87916666666666,37.45,835.1666666666666,52.325,7.791666666666667,47.125,0.2754166666666667,0.0,1.7125,108.20833333333331,114.66666666666669,106.54166666666669,99.41666666666669,137.0,58.79166666666666,106.87500000000001,7.630462524207342,114.66666666666669,99.41666666666669,118.31547619047622,12.815708883237708,137.0,99.41666666666669,94.55654761904762,30.906832041881618,137.0,49.25,97.23472222222223,29.950956646473806,137.0,46.208333333333336,-6.458333333333371,-28.791666666666686,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.3697245428906731,0.9291414114031743,1,1,127.54166666666669,2
2023-01-23,71.99166666666666,49.27916666666667,1065.4166666666667,45.76666666666667,6.8500000000000005,54.25,0.365,0.0,1.44375,127.54166666666669,108.20833333333331,114.66666666666669,106.54166666666669,124.16666666666669,113.25,109.80555555555556,4.291531820966704,114.66666666666669,106.54166666666669,114.20238095238096,10.165910393417182,127.95833333333331,99.41666666666669,98.08630952380952,29.287480845309105,137.0,49.25,97.33333333333333,29.98310906997332,137.0,46.208333333333336,19.33333333333337,3.375,0.49999999999999994,0.8660254037844387,0.0,1.0,0.38566340624360707,0.9226395488404876,0,1,101.16666666666669,2
2023-01-24,38.1875,26.15,444.5833333333333,23.65833333333333,3.2875,48.04166666666666,0.2354166666666667,0.0,1.8583333333333332,101.16666666666669,127.54166666666669,108.20833333333331,114.66666666666669,118.45833333333331,60.04166666666666,116.80555555555556,9.842539240648394,127.54166666666669,108.20833333333331,114.68452380952382,10.778811979917643,127.95833333333331,99.41666666666669,99.10714285714286,30.09462779974814,137.0,49.25,98.25694444444443,30.485338326637088,137.0,46.208333333333336,-26.375,-17.29166666666663,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.401487989205973,0.9158642882672872,0,1,69.54166666666667,1
2023-01-25,34.704166666666666,23.6125,549.5833333333334,27.15833333333333,16.470833333333335,70.625,0.24,0.0,1.61875,69.54166666666667,101.16666666666669,127.54166666666669,108.20833333333331,127.95833333333331,49.25,112.30555555555556,13.656521471579183,127.54166666666669,101.16666666666669,112.21428571428574,11.710913826235158,127.95833333333331,99.41666666666669,102.04464285714288,27.916429698026587,137.0,49.25,97.55277777777778,30.153196676234156,137.0,46.208333333333336,-31.625000000000014,-58.41666666666664,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.4171936026123168,0.9088176373395029,0,1,92.75,1
2023-01-26,53.34166666666667,36.17916666666667,802.9583333333334,44.10416666666666,21.245833333333334,92.95833333333331,0.3033333333333333,0.0,1.9895833333333333,92.75,69.54166666666667,101.16666666666669,127.54166666666669,99.41666666666669,55.0,99.41666666666669,29.039574290956814,127.54166666666669,69.54166666666667,103.86904761904762,17.8346544904479,127.54166666666669,69.54166666666667,103.49404761904762,25.375654475280854,137.0,55.0,95.62083333333334,30.024735073529506,137.0,46.208333333333336,23.20833333333333,-6.666666666666686,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.4327755925504312,0.901501684131884,0,1,129.08333333333334,2
2023-01-27,64.4375,43.9875,748.0,41.00833333333333,18.204166666666666,108.58333333333331,0.4345833333333333,0.0,1.45625,129.08333333333334,92.75,69.54166666666667,101.16666666666669,106.54166666666669,62.333333333333336,87.81944444444446,16.378887013921755,101.16666666666669,69.54166666666667,102.91666666666667,18.284372754815507,127.54166666666669,69.54166666666667,106.19047619047619,21.5424119191483,137.0,62.333333333333336,94.85416666666667,29.78571850032261,137.0,46.208333333333336,36.33333333333334,22.541666666666657,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4482293417404106,0.893918596519257,0,1,85.58333333333333,1
